Saņēmējs,Ziedojuma veids,Vērtība,Deputāts,Frakcija,Datums
Zaļo un Zemnieku savienība,Manta vai pakalpojums,565.53,Anda Čakša,Pie frakcijām nepiederošie deputāti,10/05/2018
Zaļo un Zemnieku savienība,Nauda,5000,Anda Čakša,Pie frakcijām nepiederošie deputāti,06/19/2018
Attīstībai/Par!,Nauda,20,Krista Baumane,Attīstībai/Par!,05/21/2019
Kustība Par!,Nauda,100,Krista Baumane,Attīstībai/Par!,03/26/2018
Kustība Par!,Nauda,1000,Krista Baumane,Attīstībai/Par!,04/10/2018
Kustība Par!,Nauda,2500,Krista Baumane,Attīstībai/Par!,05/20/2018
Kustība Par!,Nauda,2500,Krista Baumane,Attīstībai/Par!,05/21/2018
Kustība Par!,Nauda,10,Krista Baumane,Attīstībai/Par!,01/07/2020
Kustība Par!,Nauda,50,Krista Baumane,Attīstībai/Par!,06/28/2020
Kustība Par!,Nauda,20,Krista Baumane,Attīstībai/Par!,08/24/2020
Kustība Par!,Nauda,50,Krista Baumane,Attīstībai/Par!,04/08/2021
Kustība Par!,Nauda,30,Krista Baumane,Attīstībai/Par!,05/21/2021
Kustība Par!,Nauda,90,Krista Baumane,Attīstībai/Par!,08/03/2021
Kustība Par!,Nauda,25,Krista Baumane,Attīstībai/Par!,12/09/2021
"Saskaņa, sociāldemokrātiskā partija",Nauda,1000,Jānis Urbanovičs,Saskaņa,01/10/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,1000,Jānis Urbanovičs,Saskaņa,01/10/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,495,Jānis Urbanovičs,Saskaņa,08/03/2021
"Saskaņa, sociāldemokrātiskā partija",Nauda,914,Jānis Urbanovičs,Saskaņa,08/17/2021
"Saskaņas Centrs, Politisko partiju apvienība",Manta vai pakalpojums,10,Jānis Urbanovičs,Saskaņa,10/23/2019
"Saskaņas Centrs, Politisko partiju apvienība",Nauda,500,Jānis Urbanovičs,Saskaņa,10/23/2019
"Saskaņas Centrs, Politisko partiju apvienība",Nauda,500,Jānis Urbanovičs,Saskaņa,10/23/2019
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,200,Atis Zakatistovs,Pie frakcijām nepiederošie deputāti,04/29/2019
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,200,Atis Zakatistovs,Pie frakcijām nepiederošie deputāti,08/24/2020
"Saskaņa, sociāldemokrātiskā partija",Nauda,1000,Valērijs Agešins,Saskaņa,02/07/2019
"Saskaņa, sociāldemokrātiskā partija",Nauda,120,Valērijs Agešins,Saskaņa,07/01/2019
"Saskaņa, sociāldemokrātiskā partija",Nauda,300,Valērijs Agešins,Saskaņa,11/11/2020
"Saskaņa, sociāldemokrātiskā partija",Nauda,200,Valērijs Agešins,Saskaņa,12/15/2021
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Biedra nauda,2000,Artuss Kaimiņš,Pie frakcijām nepiederošie deputāti,05/07/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,3000,Sergejs Dolgopolovs,Saskaņa,03/14/2019
"Saskaņa, sociāldemokrātiskā partija",Nauda,2000,Sergejs Dolgopolovs,Saskaņa,03/17/2019
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Manta vai pakalpojums,91.54,Edvīns Šnore,Nacionāla Apvienība VL-TB/LNNK,05/20/2019
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda,100,Edvīns Šnore,Nacionāla Apvienība VL-TB/LNNK,01/01/2018
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda,100,Edvīns Šnore,Nacionāla Apvienība VL-TB/LNNK,02/01/2018
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda,100,Edvīns Šnore,Nacionāla Apvienība VL-TB/LNNK,03/01/2018
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda,100,Edvīns Šnore,Nacionāla Apvienība VL-TB/LNNK,04/01/2018
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda,100,Edvīns Šnore,Nacionāla Apvienība VL-TB/LNNK,05/01/2018
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda,150,Edvīns Šnore,Nacionāla Apvienība VL-TB/LNNK,05/23/2018
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda,100,Edvīns Šnore,Nacionāla Apvienība VL-TB/LNNK,06/01/2018
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda,100,Edvīns Šnore,Nacionāla Apvienība VL-TB/LNNK,07/01/2018
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda,200,Edvīns Šnore,Nacionāla Apvienība VL-TB/LNNK,09/13/2018
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda,100,Edvīns Šnore,Nacionāla Apvienība VL-TB/LNNK,02/01/2019
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda,100,Edvīns Šnore,Nacionāla Apvienība VL-TB/LNNK,03/01/2019
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda,2400,Edvīns Šnore,Nacionāla Apvienība VL-TB/LNNK,05/13/2019
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda,600,Edvīns Šnore,Nacionāla Apvienība VL-TB/LNNK,05/15/2019
"Nacionālā apvienība ""Visu Latvijai!""-""Tēvzemei un Brīvībai/LNNK""",Nauda,600,Edvīns Šnore,Nacionāla Apvienība VL-TB/LNNK,06/02/2019
"Saskaņa, sociāldemokrātiskā partija",Nauda,1000,Zenta Tretjaka,Saskaņa,28/02/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,1000,Zenta Tretjaka,Saskaņa,27/04/2018
"Saskaņa, sociāldemokrātiskā partija",Nauda,200,Zenta Tretjaka,Saskaņa,27/08/2018
Latvijas attīstībai,Biedra nauda,2000,Aigars Bikše,Attīstībai/Par!,07/25/2020
"Par Cilvēcīgu Latviju, Politiskā partija (KPV LV)",Nauda,100,Ieva Krapāne,Neatkarīgie,04/23/2021
Jaunā konservatīvā partija,Manta vai pakalpojums,10,Ainars Bašķis,Jauno konservatīvo frakcija,04/10/2021
Jaunā konservatīvā partija,Nauda,50,Ainars Bašķis,Jauno konservatīvo frakcija,01/19/2018
Jaunā konservatīvā partija,Nauda,20,Ainars Bašķis,Jauno konservatīvo frakcija,03/05/2018
Jaunā konservatīvā partija,Nauda,5,Ainars Bašķis,Jauno konservatīvo frakcija,04/11/2018
Jaunā konservatīvā partija,Nauda,90,Ainars Bašķis,Jauno konservatīvo frakcija,07/20/2018
Jaunā konservatīvā partija,Nauda,83,Ainars Bašķis,Jauno konservatīvo frakcija,08/01/2018
Jaunā konservatīvā partija,Nauda,200,Ainars Bašķis,Jauno konservatīvo frakcija,09/07/2018
Jaunā konservatīvā partija,Nauda,100,Ainars Bašķis,Jauno konservatīvo frakcija,09/23/2018
Jaunā konservatīvā partija,Nauda,100,Ainars Bašķis,Jauno konservatīvo frakcija,11/30/2018
Jaunā konservatīvā partija,Nauda,90,Ainars Bašķis,Jauno konservatīvo frakcija,06/07/2019
Jaunā konservatīvā partija,Nauda,152,Ainars Bašķis,Jauno konservatīvo frakcija,04/08/2021
Jaunā konservatīvā partija,Nauda,91,Ainars Bašķis,Jauno konservatīvo frakcija,04/15/2021
Jaunā konservatīvā partija,Nauda,35,Ainars Bašķis,Jauno konservatīvo frakcija,09/05/2021
